sample,rui_location,organ,organId,modality,cell_id,cell_label,cell_count,percentage_of_total
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000064,ciliated cell,492.288,0.006809361704917618
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,434.954,0.006016313846774119
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000138,chondrocyte,366.599,0.005070822753471736
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,324.92,0.004494315939372546
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_ec-aerocyte-capillary,EC aerocyte capillary,309.885,0.004286350778260685
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_pericytes,Pericytes,306.557,0.004240317651810383
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_transitional-club-at2,Transitional Club-AT2,287.163,0.003972058500855714
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_b-cells,B cells,280.515,0.003880102904509079
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_basal-resting,Basal resting,241.991,0.003347236268880654
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,187.436,0.002592627731171466
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_adventitial-fibroblasts,Adventitial fibroblasts,169.1,0.002339002909478942
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000646,basal cell,167.81,0.002321159540151752
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_classical-monocytes,Classical monocytes,167.538,0.002317397217316871
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,163.708,0.002264420392105137
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-mature,Lymphatic EC mature,157.451,0.002177873134833642
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,148.334,0.00205176615951892
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000595,enucleate erythrocyte,143.579,0.001985994670254743
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,132.436,0.00183186392264786
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,126.497,0.001749715263396556
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_club-non-nasal-,Club (non-nasal),119.995,0.00165977914915982
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophages,Alveolar macrophages,117.56,0.001626098060546093
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_plasma-cells,Plasma cells,112.656,0.001558265592964279
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_dc2,DC2,107.207,0.001482894647643459
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000097,mast cell,106.252,0.00146968502151364
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_smg-serous-bronchial-,SMG serous (bronchial),101.474,0.001403595394656807
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m-,Monocyte-derived Mφ,93.662,0.001295539269707964
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_at2-proliferating,AT2 proliferating,75.258,0.001040973867306719
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_1000223,lung neuroendocrine cell,58.177,8.047082925177788E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_ec-venous-pulmonary,EC venous pulmonary,52.064,7.201528532176914E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_mast-cells,Mast cells,45.023,6.22761253657424E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_goblet-bronchial-,Goblet (bronchial),44,6.086110468188849E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_myofibroblasts,Myofibroblasts,38.031,5.260474254902048E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,30.347,4.197618054048341E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_peribronchial-fibroblasts,Peribronchial fibroblasts,29.582,4.09180272431733E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_nk-cells,NK cells,18.452,2.552293417250469E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_ionocyte,Ionocyte,17.64,2.439977014973893E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,16.533,2.28685600842196E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial Mφ perivascular,8.708,1.204496589931557E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_club-nasal-,Club (nasal),7.433,1.028137707046539E-4
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_suprabasal,Suprabasal,6.153,8.51087220699227E-5
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_goblet-nasal-,Goblet (nasal),5,6.916034622941873E-5
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_multiciliated-nasal-,Multiciliated (nasal),4.872,6.738984136594561E-5
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_plasmacytoid-dcs,Plasmacytoid DCs,4.685,6.480324441696537E-5
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_alveolar-m-proliferating,Alveolar Mφ proliferating,1.69,2.337619702554353E-5
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_tuft,Tuft,1,1.383206924588375E-5
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_fibromyocytes,Fibromyocytes,0.5800000000000001,8.022600162612574E-6
http://purl.org/ccf/1.5/NHLBI/D046#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_t-cells-proliferating,T cells proliferating,0.237,3.278200411274448E-6
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_ec-general-capillary,EC general capillary,7291.892,0.1008619550775057
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_at2,AT2,6962.093,0.09630015247228252
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_at1,AT1,6182.928000000001,0.08552268823831352
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,6037.463,0.08351060628546102
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte,5928.33,0.08200107107245
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,5778.949000000001,0.07993482273643064
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cells,CD8 T cells,4644.072,0.06423712548686983
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte,2900.921,0.04012574014883832
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cells,CD4 T cells,2648.18,0.03662980913556443
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000084,T cell,2523.545,0.0349058491851037
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,2275.85,0.03147971479324452
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000576,monocyte,2013.226,0.02784708143961355
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000003,native cell,1785.162,0.02469248439912032
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_alveolar-fibroblasts,Alveolar fibroblasts,1300.268,0.01798539701420677
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000158,club cell,1085.751,0.01501818301578752
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,1048.907,0.01450855425649218
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,971.1859999999999,0.01343351200263285
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_multiciliated-non-nasal-,Multiciliated (non-nasal),857.355,0.01185899372830466
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,813.534,0.01125285862188079
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000236,B cell,754.8199999999999,0.01044072250817797
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_ec-venous-systemic,EC venous systemic,745.08,0.01030599815372306
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_ec-arterial,EC arterial,674.886,0.009335069885077499
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth muscle,627.14,0.008674643906863533
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000669,pericyte,611.193,0.008454063898599425
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000064,ciliated cell,492.288,0.006809361704917618
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,434.954,0.006016313846774119
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000138,chondrocyte,366.599,0.005070822753471736
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,324.92,0.004494315939372546
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_ec-aerocyte-capillary,EC aerocyte capillary,309.885,0.004286350778260685
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_pericytes,Pericytes,306.557,0.004240317651810383
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_transitional-club-at2,Transitional Club-AT2,287.163,0.003972058500855714
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_b-cells,B cells,280.515,0.003880102904509079
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_basal-resting,Basal resting,241.991,0.003347236268880654
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,187.436,0.002592627731171466
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_adventitial-fibroblasts,Adventitial fibroblasts,169.1,0.002339002909478942
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000646,basal cell,167.81,0.002321159540151752
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_classical-monocytes,Classical monocytes,167.538,0.002317397217316871
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,163.708,0.002264420392105137
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-mature,Lymphatic EC mature,157.451,0.002177873134833642
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,148.334,0.00205176615951892
http://purl.org/ccf/1.5/NHLBI/D110#Donor_TissueBlock1,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,respiratory system,UBERON:0001004,bulk,http://purl.obolibrary.org/obo/CL_0000595,enucleate erythrocyte,143.579,0.001985994670254743
